id,lastCrawl,lat,lng,name,crawlingEnabled,seedUrl
478,1630488222650,50.08499165,8.19079035906596,Wiesbaden HPV (Verw),0,http://www.vfh.hessen.de
479,1630488222650,51.4405615,6.88606965,Ruhr West H,0,http://www.hochschule-ruhr-west.de
483,1630488222650,48.7828217,9.19330774338786,Stuttgart U Waldorf,0,http://www.freie-hochschule-stuttgart.de
484,1630488222650,50.9227238,6.9469058,Köln CBS,0,http://www.cbs.de
485,1630488222650,52.4412847,13.336255,Berlin BSB,0,http://www.businessschool-berlin.de
488,1630488222650,51.30370625,9.41446512406288,Kassel CVJM,0,http://www.cvjm-hochschule.de/
490,1630488222650,52.5385877,13.3843852,Berlin HMKW,0,http://www.hmkw.de
491,1630488222650,53.5410867,9.98452515463336,Hamburg MSH,0,http://www.medicalschool-hamburg.de
492,1630488222650,53.5458496,9.9309547,Hamburg FHBrandAcademy,0,http://www.brand-acad.com
493,1630488222650,51.4457939,7.2449502,Bochum HGesundheit,0,http://www.hs-gesundheit.de
495,1630488222650,52.4917453,13.3605365,Berlin HdPK,0,http://www.hdpk.de
496,1630488222650,50.82013825,8.78386399221009,Marburg EHTabor,0,http://www.eh-tabor.de
497,1630488222650,52.0988173,9.35489,Weserbergland H,0,http://www.hsw-hameln.de
498,1630488222650,51.0234931,13.7919615,Dresden PFH,0,http://www.fh-dresden.eu
499,1630488222650,53.5405721,9.99437190714414,Hamburg KLU,0,http://www.the-klu.org
501,1630488222650,52.4600972,13.3919551,Berlin Akkon,0,http://www.akkon-hochschule.de
502,1630488222650,49.4558397,8.4939743,Mannheim HdWM,0,http://www.hdwm.eu
503,1630488222650,51.2992006,6.74801069665885,Düsseldorf FliednerFH,0,http://www.fliedner-fachhochschule.de
504,1630488222650,48.7729921,8.727701,Bad Liebenzell IHL,0,http://www.ihl.eu
505,1630488222650,52.4970606,13.4393651,Berlin ESMOD,0,http://www.esmod.de
506,1630488222650,47.9921026,7.8348994,Freiburg hKDM,0,http://www.hkdm.de
507,1630488222650,52.5842975,13.3936612,Berlin BC,0,http://www.berlin.bard.edu
509,1630488222650,52.3211687,9.8190961,Hannover LeibnizFH,0,http://www.leibniz-fh.de
510,1630488222650,49.3838032,8.6891481,Heidelberg HIM,0,http://www.himh.de
511,1630488222650,52.5126732,13.415816,Berlin PHB,0,http://www.psychologische-hochschule.de
512,1630488222650,52.5113887,13.3890462,Berlin HWTK,0,http://www.hwtk.de/
513,1630488222650,52.3756797,13.0144214,Potsdam FHSport,0,http://www.sportfh-esab.eu
